Unnamed: 0,title,ingredients,directions,link,source,NER
409480,Chow-Chow Relish,"[""1 peck green tomatoes"", ""14 bell peppers (6 red, 8 green)"", ""12 large white onions"", ""6 lb. white cabbage"", ""Hot peppers as desired""]","[""Ground tomatoes, peppers, onions and cabbage and put into a container with glaze on it."", ""Put a layer of salt over it and let stand overnight."", ""The next morning wash and be sure all salt is out of mixture."", ""Put back in container and put 7 lb. sugar, 3 Tbsp ground allspice and 3 Tbsp turmeric and enough white vinegar to stir where you can cook it."", ""Cook until tender and put in jars and seal.""]",www.cookbooks.com/Recipe-Details.aspx?id=94715,Gathered,"[""tomatoes"", ""bell peppers"", ""white onions"", ""white cabbage"", ""peppers""]"
720528,Mimi'S Eggplant Casserole,"[""1 medium eggplant"", ""1 medium onion, chopped"", ""1/2 tsp. salt"", ""1 c. canned tomatoes"", ""1 c. sharp cheddar cheese, grated"", ""1/4 c. milk"", ""1 egg, well beaten"", ""Crumbled cornbread or crushed crackers""]","[""Peel"", ""and chop eggplant; add salt and onion."", ""Cook 20 minutes using only enough water to get eggplant steaming."", ""Drain and mash slightly."", ""Add cheese (use only sharp cheddar), milk, egg and tomatoes."", ""Place in a sightly greased casserole dish and top with either cornbread or crackers."", ""Bake in a 350\u00b0 oven for 40 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=72123,Gathered,"[""eggplant"", ""onion"", ""salt"", ""tomatoes"", ""cheddar cheese"", ""milk"", ""egg"", ""crackers""]"
731408,Chicken Pie,"[""6 Tbsp. butter"", ""6 Tbsp. flour"", ""1/2 tsp. salt"", ""1/4 tsp. pepper"", ""2/3 c. milk"", ""1 3/4 c. chicken broth"", ""1 can Veg-All"", ""1 can cream of chicken soup"", ""1 c. chicken"", ""pastry for 2-crust pie""]","[""Melt butter."", ""Add flour, salt and pepper."", ""Stir good."", ""Then add the other ingredients."", ""Put in pie shell and put the other crust on top."", ""Cook in 350\u00b0 or 375\u00b0 oven until golden brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=951292,Gathered,"[""butter"", ""flour"", ""salt"", ""pepper"", ""milk"", ""chicken broth"", ""Veg-All"", ""cream of chicken soup"", ""chicken"", ""pastry""]"
1560679,Lots Of Fruit Crumble,"[""FOR THE CRUST:"", ""1/2 cups Ice Water"", ""1-1/4 cup Flour"", ""1/2 Tablespoons Sugar"", ""1/2 teaspoons Salt"", ""1 stick Butter"", ""_____"", ""FOR THE FILLING:"", ""4 whole Peaches"", ""2 whole Plums"", ""2 teaspoons Grated Lemon Zest"", ""2 Tablespoons Lemon Juice"", ""1/2 cups Sugar"", ""1/4 cups Flour"", ""1/2 pints Blueberries"", ""_____"", ""FOR THE CRUMBLE:"", ""1 cup Flour"", ""1/3 cups Sugar"", ""1/4 cups Light Brown Sugar"", ""1/2 teaspoons Salt"", ""1/4 teaspoons Ground Cinnamon"", ""1 stick Butter""]","[""Begin by making the bottom crust: Put a few ice cubes into a cup of water and set aside. Then stir together 1 1/4 cup of the flour, 1/2 tablespoon of sugar and 1/2 teaspoon salt in a wide bowl. Dice a stick of very cold butter and spread it over the flour mixture. Mix the butter into the flour using a pastry cutter, or pulsing the mix in a food processor. Stop when the butter is the size of small peas - this is what makes your crust flaky and delicious! Then drizzle a small amount- about 1/4 cup, of the ice water into the mix, and gather the dough together. You will probably need about 1/2 cup of ice water all together to get the dough to form a ball, but add small amounts at a time! When the mixture can be formed into a ball, make a ball and cover with plastic wrap. Chill in the fridge for at least 1 hour."", ""While the dough is chilling, start preparing the fruit and crumble. For the fruit slice up the peaches and plums, then put in a bowl with the lemon zest, lemon juice, 1/2 cup sugar, 1/4 cup flour. Mix together and then gently fold in the blueberries. Let sit while you make the crumble."", ""To make crumble, combine 1 cup flour, 1/3 cup sugar, 1/4 cup brown sugar, 1/2 teaspoon salt, and 1/4 teaspoon ground cinnamon. Dice another stick of butter and spread over the top of the flour mixture - mix together using pastry mixer or food processor, or an electric mixer with a paddle attachment. Stop when the butter is the size of peas, and then form into crumbles by bringing the mixture together with your hands and breaking into crumbles."", ""To assemble, roll out the chilled dough into a 12-inch round, and drape over a 9 or 9.5 inch pie tin. Add the fruit mixture next, and then the crumble on top. Bake at 375F for 50 minutes, and then enjoy, preferably with ice cream on top!""]",tastykitchen.com/recipes/desserts/lots-of-fruit-crumble/,Gathered,"[""Water"", ""Flour"", ""Sugar"", ""Salt"", ""Butter"", ""_____"", ""FILLING"", ""Peaches"", ""Lemon Zest"", ""Lemon Juice"", ""Sugar"", ""\u00bc"", ""Blueberries"", ""_____"", ""CRUMBLE"", ""Flour"", ""Sugar"", ""\u00bc"", ""Salt"", ""\u00bc"", ""Butter""]"
450987,Ham And Scalloped Potatoes,"[""6 to 8 slices ham, thick sliced"", ""8 to 10 medium potatoes, peeled and thinly sliced"", ""2 onions, peeled and thinly sliced"", ""1 c. grated Cheddar or American cheese"", ""1 (10 oz.) can cream of celery soup"", ""salt and pepper to taste"", ""paprika""]","[""Put half of ham, potatoes and onions in crock-pot."", ""Sprinkle with salt and pepper, then grated cheese."", ""Repeat with remaining half."", ""Spoon undiluted soup over top."", ""Sprinkle with paprika. Cover and cook on low 8 to 10 hours (high 4 hours)."", ""Ingredients may be increased by half for the 4 1/2-quart model crock-pot.""]",www.cookbooks.com/Recipe-Details.aspx?id=538710,Gathered,"[""ham"", ""potatoes"", ""onions"", ""cheese"", ""cream of celery soup"", ""salt"", ""paprika""]"
1525819,Frijoles Y Chorizo,"[""1 pound dried pinto beans"", ""2 poblano peppers"", ""2 serrano peppers"", ""6 cups water"", ""1 bay leaf"", ""1/2 pound uncooked chorizo, casing removed"", ""2 tablespoons lard"", ""1 cup chopped onion"", ""2 teaspoons salt"", ""1/4 cup chopped fresh cilantro""]","[""Place beans in a Dutch oven; add water to cover by 2 in. Bring to a boil; boil for 2 minutes. Remove from the heat; cover and let stand for 1 hour."", ""Place peppers on a"", ""; broil 4 in. from the heat until skins blister, about 4 minutes. With tongs, rotate peppers a quarter turn. Broil and rotate until all sides are blistered and blackened. Immediately place peppers in a bowl; cover and let stand for 15 minutes. Peel off and discard charred skin. Remove stems and seeds. Chop peppers and set aside."", ""Drain and rinse pinto beans, discarding liquid. Return beans to the Dutch oven. Add 6 cups water and bay leaf; bring to a boil. Reduce heat; simmer, uncovered, for 1-1/2 to 2 hours or until beans are tender."", ""Meanwhile, crumble chorizo into a skillet; cook over medium heat for 6-8 minutes or until fully cooked. Drain and set aside. In the same skillet, melt lard. Add onion and reserved peppers; cook and stir until tender, about 5 minutes."", ""Add the chorizo, pepper mixture and salt to beans. Simmer, uncovered, for 30 minutes. Discard bay leaf. Just before serving, stir in cilantro.""]",www.tasteofhome.com/recipes/frijoles-y-chorizo/,Gathered,"[""pinto beans"", ""peppers"", ""serrano peppers"", ""water"", ""bay leaf"", ""chorizo"", ""lard"", ""onion"", ""salt"", ""fresh cilantro""]"
1264420,Nectarine And Apricot Tarts,"[""4 tbsp (1/2 stick) butter, softened"", ""1/3 cup sugar"", ""1 None egg"", ""3/4 cup ground hazelnuts"", ""2 tbsp flour"", ""2 sheets frozen puff pastry, thawed"", ""4 None nectarines, pitted and thinly sliced"", ""4 None apricots, pitted and thinly sliced"", ""1/4 cup apricot jam, warmed and strained""]","[""Preheat the oven to 425\u00b0F. Grease 2 baking pans."", ""Beat butter and sugar in medium bowl with electric mixer until creamy. Beat in egg. Stir in nuts and flour."", ""Cut pastry sheets in half and place on prepared pans. Spread nut mixture thinly on pastry pieces, leaving a 3/4 inch border. Arrange fruit, overlapping slightly, on top."", ""Bake for 15 mins, or until pastry is lightly browned. Brush fruit with jam.""]",recipes-plus.com/api/v2.0/recipes/32511,Gathered,"[""butter"", ""sugar"", ""egg"", ""ground hazelnuts"", ""flour"", ""pastry"", ""nectarines"", ""apricot""]"
52873,Calorie On A Ritz,"[""1 stick \""real\"" butter"", ""1 stick margarine"", ""1/2 c. sugar"", ""40 Ritz crackers"", ""chopped nuts""]","[""Mix first three ingredients."", ""Let come to a boil."", ""Boil hard for three minutes."", ""Have Ritz crackers placed on a cookie sheet. Pour mixture over crackers."", ""Take a spoon and make sure mixture is spread well on crackers."", ""Put chopped nuts on top of crackers. (Nuts are to be chopped fine.) Put in a 300\u00b0 oven and bake 10 minutes (preheat oven)."", ""Remove from oven and place on aluminum foil until cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=449838,Gathered,"[""butter"", ""margarine"", ""sugar"", ""crackers"", ""nuts""]"
178060,Jello Salad,"[""8 oz. cottage cheese"", ""1/2 c. plain yogurt"", ""2 small or 1 large orange jello *"", ""1/2 c. orange slices (well drained) or sliced strawberries""]","[""Mix cottage cheese and jello (dry) until well blended."", ""Add yogurt, fold gently."", ""Add oranges and toss until well blended. Serve over a bed of lettuce with slivered carrots and chopped walnuts."", ""Delish!""]",www.cookbooks.com/Recipe-Details.aspx?id=227083,Gathered,"[""cottage cheese"", ""plain yogurt"", ""orange jello"", ""orange slices""]"
2000403,Cranberry Sauce with Port and Dried Figs,"[""1 2/3 cups ruby Port"", ""1/4 cup balsamic vinegar"", ""1/4 cup (packed) golden brown sugar"", ""8 dried black Mission figs, stemmed, chopped"", ""1 6-inch-long sprig fresh rosemary"", ""1/4 teaspoon ground black pepper"", ""1 12-ounce bag fresh cranberries"", ""3/4 cup sugar""]","[""Combine first 6 ingredients in medium saucepan."", ""Bring to boil, stirring until sugar dissolves."", ""Reduce heat to low and simmer 10 minutes."", ""Discard rosemary."", ""Mix in cranberries and 3/4 cup sugar."", ""Cook over medium heat until liquid is slightly reduced and berries burst, stirring occasionally, about 6 minutes."", ""Cool."", ""Transfer sauce to bowl; chill until cold."", ""(Cranberry sauce can be prepared 1 week ahead."", ""Cover and keep refrigerated.)""]",www.epicurious.com/recipes/food/views/cranberry-sauce-with-port-and-dried-figs-105836,Recipes1M,"[""ruby Port"", ""balsamic vinegar"", ""golden brown sugar"", ""Mission figs"", ""rosemary"", ""ground black pepper"", ""cranberries"", ""sugar""]"
595592,Stuffed Camel,"[""1 whole camel (medium size)"", ""1 whole lamb (large size)"", ""20 whole chickens (medium size)"", ""60 eggs"", ""26 lb. rice"", ""4 lb. pine nuts"", ""4 lb. almonds"", ""2 lb. pistachios"", ""oil"", ""5 lb. black pepper"", ""salt to taste""]","[""Skin, clean and trim camel, lamb and chickens."", ""Cook each in water until tender."", ""Meanwhile, hard-cook and peel the eggs."", ""Cook rice until fluffy."", ""Fry nuts in oil until brown and mix with rice. Stuff the chickens with half the eggs and rice mixture."", ""Stuff the lamb with the 5 chickens and more rice mixture."", ""Stuff the camel with the lamb and more rice mixture."", ""Broil camel in large oven or near a gas flame until brown."", ""Spread the remaining rice on a serving tray and place camel on top."", ""Place chickens around camel."", ""Decorate with remaining eggs."", ""Serves 200.""]",www.cookbooks.com/Recipe-Details.aspx?id=844309,Gathered,"[""camel"", ""lamb"", ""chickens"", ""eggs"", ""rice"", ""pine nuts"", ""almonds"", ""pistachios"", ""oil"", ""black pepper"", ""salt""]"
71287,Chicken Pot Pie,"[""1 can chunk chicken"", ""1 can Veg-All, drained"", ""1 can cream of celery soup"", ""2 pie crusts, unbaked""]","[""Mix first 3 items in bowl."", ""Pour into pie crust."", ""Top with second pie crust."", ""Bake at 350\u00b0 until brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=522825,Gathered,"[""chicken"", ""Veg-All"", ""cream of celery soup"", ""pie crusts""]"
640816,Peanut Butter Sauce,"[""1/2 c. peanut butter (smooth)"", ""1/4 c. maple syrup""]","[""Mix together until smooth and creamy."", ""Serve with fresh sliced apples, celery or strawberries."", ""Great snack for kids.""]",www.cookbooks.com/Recipe-Details.aspx?id=772958,Gathered,"[""peanut butter"", ""maple syrup""]"
2224361,Cold Buffalo Chicken Dip,"[""2 Boneless Chicken Breasts"", ""2 cup Sour Cream"", ""1 cup Chunky Blue Cheese Dressing"", ""1 Buffalo Wing Sauce (I used Frank's)"", ""1 Tabasco Sauce""]","[""Marinate the chicken in the buffalo sauce for about an hour."", ""Either bake or grill chicken till done."", ""I prefer grilling, basting while I grill."", ""While chicken is cooling, in a bowl, add sour cream and dressing."", ""When chicken is cool, pull apart or chop it up into small pieces."", ""Add chicken to the bowl with sour cream and dressing."", ""Mix well."", ""Add more wing sauce and tobasco to your desired \""heat\""."", ""Mix well, serve with crackers or chips."", ""Enjoy!""]",cookpad.com/us/recipes/355869-cold-buffalo-chicken-dip,Recipes1M,"[""Chicken Breasts"", ""Sour Cream"", ""Tabasco Sauce""]"
220993,Shirley Fromm'S Coconut Cream Cake,"[""1 pkg. chocolate cake mix"", ""2/3 c. flaked coconut (plus some for topping)"", ""1 1/3 c. water"", ""2 egg whites"", ""1 c. cream of coconut (see liquor drink mix section of your grocery store)"", ""1 (12 oz.) container Cool Whip, thawed"", ""1 c. sour cream or imitation sour cream""]","[""Combine cake mix, 2/3 cup coconut, water and egg whites."", ""Beat for 2 minutes at high speed and 1 minute on low speed."", ""Pour into greased and floured 9 x 13-inch pan; bake at 350\u00b0 for 25 to 30 minutes, or until a wooden pick inserted in middle comes out clean."", ""Cool cake in pan for 10 minutes."", ""Punch holes all over top with 2-pronged fork."", ""Pour cream of coconut over cake; let it cool."", ""Mix thawed Cool Whip and sour cream together; spread over cooled cake."", ""Chill at least 4 hours before serving."", ""Can also be made with white cake mix.""]",www.cookbooks.com/Recipe-Details.aspx?id=573683,Gathered,"[""chocolate cake mix"", ""flaked coconut"", ""water"", ""egg whites"", ""cream of coconut"", ""sour cream""]"
519657,Layered Salad,"[""1 1/2 c. shredded lettuce"", ""1 1/4 c. grated carrots"", ""1 pkg. or can green peas"", ""1 1/4 c. mayonnaise or salad dressing"", ""1 c. chopped red bell pepper, green pepper, red onion, radishes, mixed"", ""1 can water chestnuts"", ""1 1/2 c. mixed cheese"", ""1 lb. bacon, shredded""]","[""If using frozen peas, heat 10 minutes; if in can, use as is. Cook bacon and set aside."", ""Place layer of lettuce (using all), layer of carrots, layer of peas (all), layer of dressing, all of chopped mixture, all of water chestnuts and all of cheese."", ""Place all of shredded bacon on top and cover with Saran Wrap."", ""Place in refrigerator overnight.""]",www.cookbooks.com/Recipe-Details.aspx?id=824133,Gathered,"[""shredded lettuce"", ""carrots"", ""green peas"", ""mayonnaise"", ""red bell pepper"", ""water chestnuts"", ""mixed cheese"", ""bacon""]"
